label,arm,fh,rows,dispatched_bytes,used_bytes,byte_follow_through,replay_mismatches,mean_abs_gap_blocks,max_abs_gap_blocks,frac_large_gap,mean_read_kib,frac_monotonic,frac_straddle,obj_size,cold_first_run_reads,cold_reentry_reads,cold_net_waste_bytes,cold_gross_waste_bytes
hemco,a,17892,1,0,0,NaN,0,0.312988,0.312988,0.000000,68.000,0.000000,0.000000,119819823,1,0,978944,978944
hemco,a,17885,1,0,0,NaN,0,0.328613,0.328613,0.000000,128.000,0.000000,0.000000,119819823,1,0,917504,917504
hemco,a,17861,1,0,0,NaN,0,0.352539,0.352539,0.000000,60.000,0.000000,0.000000,119819823,1,0,987136,987136
hemco,a,17862,1,0,0,NaN,0,0.359863,0.359863,0.000000,128.000,0.000000,1.000000,119819823,1,0,921600,917504
hemco,a,17877,1,0,0,NaN,0,0.406738,0.406738,0.000000,128.000,0.000000,0.000000,119819823,1,0,917504,917504
hemco,a,17883,3,0,0,NaN,0,0.145996,0.422363,0.000000,128.000,1.000000,0.000000,119819823,3,0,655360,917504
hemco,a,17886,1,0,0,NaN,0,0.437988,0.437988,0.000000,128.000,0.000000,0.000000,119819823,1,0,917504,917504
hemco,a,17911,1,0,0,NaN,0,14.283203,14.283203,1.000000,3.546,0.000000,0.000000,119819823,1,0,278528,278528
hemco,a,17906,1,0,0,NaN,0,12.964844,12.964844,1.000000,4.000,0.000000,0.000000,119819823,1,0,1044480,1044480
hemco,a,18050,2,0,0,NaN,0,0.227051,0.438965,0.000000,66.000,1.000000,0.000000,118881005,2,0,1961984,1961984
hemco,a,18051,2,0,0,NaN,0,0.061279,0.122559,0.000000,126.000,1.000000,0.000000,118881005,2,0,1839104,1839104
hemco,a,18061,1,0,0,NaN,0,0.015625,0.015625,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18081,2,0,0,NaN,0,0.204102,0.376953,0.000000,126.000,1.000000,0.000000,118881005,2,0,1839104,1839104
hemco,a,18079,1,0,0,NaN,0,0.046875,0.046875,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18057,2,0,0,NaN,0,0.186035,0.309570,0.000000,118.000,1.000000,0.000000,118881005,2,0,1855488,1855488
hemco,a,18062,2,0,0,NaN,0,0.170410,0.262695,0.000000,128.000,1.000000,0.000000,118881005,2,0,1835008,1835008
hemco,a,18049,2,0,0,NaN,0,0.115723,0.137695,0.000000,78.000,1.000000,0.500000,118881005,2,0,1941504,1937408
hemco,a,18072,1,0,0,NaN,0,0.109375,0.109375,0.000000,104.000,0.000000,0.000000,118881005,1,0,942080,942080
hemco,a,18059,1,0,0,NaN,0,0.122070,0.122070,0.000000,128.000,0.000000,1.000000,118881005,1,0,1024000,917504
hemco,a,18096,2,0,0,NaN,0,0.227295,0.301270,0.000000,124.000,1.000000,0.000000,118881005,2,0,1843200,1843200
hemco,a,18056,1,0,0,NaN,0,0.168945,0.168945,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18054,2,0,0,NaN,0,0.092285,0.184570,0.000000,128.000,1.000000,0.000000,118881005,2,0,786432,917504
hemco,a,18077,4,0,0,NaN,0,0.076050,0.215820,0.000000,75.000,1.000000,0.000000,118881005,4,0,1789952,1953792
hemco,a,18058,2,0,0,NaN,0,0.238037,0.258789,0.000000,74.000,1.000000,0.000000,118881005,2,0,1945600,1945600
hemco,a,18074,1,0,0,NaN,0,0.227051,0.227051,0.000000,4.000,0.000000,0.000000,118881005,1,0,1044480,1044480
hemco,a,18052,1,0,0,NaN,0,0.231445,0.231445,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18078,2,0,0,NaN,0,0.192627,0.262695,0.000000,80.000,1.000000,0.000000,118881005,2,0,1933312,1933312
hemco,a,18084,1,0,0,NaN,0,0.250488,0.250488,0.000000,100.000,0.000000,0.000000,118881005,1,0,946176,946176
hemco,a,18066,1,0,0,NaN,0,0.293945,0.293945,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18068,1,0,0,NaN,0,0.309570,0.309570,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18071,1,0,0,NaN,0,0.340820,0.340820,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18091,1,0,0,NaN,0,0.372070,0.372070,0.000000,128.000,0.000000,1.000000,118881005,1,0,1024000,917504
hemco,a,18076,1,0,0,NaN,0,0.404785,0.404785,0.000000,4.000,0.000000,0.000000,118881005,1,0,1044480,1044480
hemco,a,18092,1,0,0,NaN,0,0.405273,0.405273,0.000000,92.000,0.000000,0.000000,118881005,1,0,954368,954368
hemco,a,18095,1,0,0,NaN,0,0.416504,0.416504,0.000000,60.000,0.000000,0.000000,118881005,1,0,987136,987136
hemco,a,18085,1,0,0,NaN,0,0.438965,0.438965,0.000000,128.000,0.000000,0.000000,118881005,1,0,917504,917504
hemco,a,18089,2,0,0,NaN,0,0.250732,0.484863,0.000000,34.000,1.000000,0.000000,118881005,2,0,2027520,2027520
hemco,a,18064,1,0,0,NaN,0,0.494141,0.494141,0.000000,68.000,0.000000,1.000000,118881005,1,0,999424,978944
hemco,a,18102,1,0,0,NaN,0,14.171387,14.171387,1.000000,2.731,0.000000,0.000000,118881005,1,0,389120,389120
hemco,a,18100,1,0,0,NaN,0,12.859863,12.859863,1.000000,4.000,0.000000,0.000000,118881005,1,0,1044480,1044480
hemco,a,18242,1,0,0,NaN,0,0.000000,0.000000,0.000000,64.000,0.000000,0.000000,119461523,1,0,983040,983040
hemco,a,18241,2,0,0,NaN,0,0.117188,0.226562,0.000000,96.000,1.000000,0.500000,119461523,2,0,1966080,1900544
hemco,a,18262,1,0,0,NaN,0,0.030762,0.030762,0.000000,68.000,0.000000,0.000000,119461523,1,0,978944,978944
hemco,a,18261,1,0,0,NaN,0,0.015625,0.015625,0.000000,124.000,0.000000,0.000000,119461523,1,0,921600,921600
hemco,a,18257,3,0,0,NaN,0,0.133789,0.233887,0.000000,118.667,1.000000,0.000000,119461523,3,0,2781184,2781184
hemco,a,18272,2,0,0,NaN,0,0.111572,0.171875,0.000000,78.000,1.000000,0.000000,119461523,2,0,1937408,1937408
hemco,a,18279,3,0,0,NaN,0,0.105794,0.138184,0.000000,92.000,1.000000,0.000000,119461523,3,0,2863104,2863104
hemco,a,18267,1,0,0,NaN,0,0.070312,0.070312,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18268,2,0,0,NaN,0,0.097656,0.109375,0.000000,128.000,1.000000,0.000000,119461523,2,0,1835008,1835008
hemco,a,18284,2,0,0,NaN,0,0.121094,0.140625,0.000000,128.000,1.000000,0.000000,119461523,2,0,1835008,1835008
hemco,a,18275,2,0,0,NaN,0,0.167725,0.218262,0.000000,124.000,1.000000,0.500000,119461523,2,0,1908736,1843200
hemco,a,18270,1,0,0,NaN,0,0.132812,0.132812,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18252,2,0,0,NaN,0,0.089844,0.148438,0.000000,118.000,1.000000,0.000000,119461523,2,0,806912,917504
hemco,a,18249,2,0,0,NaN,0,0.183350,0.202637,0.000000,128.000,1.000000,0.000000,119461523,2,0,1835008,1835008
hemco,a,18286,1,0,0,NaN,0,0.273438,0.273438,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18265,1,0,0,NaN,0,0.289062,0.289062,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18282,1,0,0,NaN,0,0.304688,0.304688,0.000000,124.000,0.000000,0.000000,119461523,1,0,921600,921600
hemco,a,18287,1,0,0,NaN,0,0.319824,0.319824,0.000000,92.000,0.000000,0.000000,119461523,1,0,954368,954368
hemco,a,18281,1,0,0,NaN,0,0.331055,0.331055,0.000000,36.000,0.000000,0.000000,119461523,1,0,1011712,1011712
hemco,a,18248,1,0,0,NaN,0,0.365723,0.365723,0.000000,8.000,0.000000,0.000000,119461523,1,0,1040384,1040384
hemco,a,18245,1,0,0,NaN,0,0.366699,0.366699,0.000000,128.000,0.000000,1.000000,119461523,1,0,978944,917504
hemco,a,18288,1,0,0,NaN,0,0.397949,0.397949,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18258,2,0,0,NaN,0,0.245850,0.413574,0.000000,128.000,1.000000,0.000000,119461523,2,0,1835008,1835008
hemco,a,18254,2,0,0,NaN,0,0.230225,0.444824,0.000000,128.000,1.000000,0.000000,119461523,2,0,786432,917504
hemco,a,18259,1,0,0,NaN,0,0.460449,0.460449,0.000000,128.000,0.000000,0.000000,119461523,1,0,917504,917504
hemco,a,18277,1,0,0,NaN,0,0.491699,0.491699,0.000000,128.000,0.000000,1.000000,119461523,1,0,978944,917504
hemco,a,18289,1,0,0,NaN,0,14.240723,14.240723,1.000000,1.644,0.000000,0.000000,119461523,1,0,970752,970752
hemco,a,18294,1,0,0,NaN,0,12.920898,12.920898,1.000000,4.000,0.000000,0.000000,119461523,1,0,1044480,1044480
hemco,a,18433,2,0,0,NaN,0,0.249023,0.498047,0.000000,128.000,1.000000,0.000000,117677914,2,0,1835008,1835008
hemco,a,18449,3,0,0,NaN,0,0.118001,0.331543,0.000000,65.333,1.000000,0.333333,117677914,3,0,1921024,1953792
hemco,a,18468,1,0,0,NaN,0,0.031250,0.031250,0.000000,120.000,0.000000,0.000000,117677914,1,0,925696,925696
hemco,a,18473,1,0,0,NaN,0,0.045898,0.045898,0.000000,84.000,0.000000,0.000000,117677914,1,0,962560,962560
hemco,a,18451,1,0,0,NaN,0,0.056152,0.056152,0.000000,16.000,0.000000,0.000000,117677914,1,0,1032192,1032192
hemco,a,18437,3,0,0,NaN,0,0.048177,0.066406,0.000000,21.333,1.000000,0.000000,117677914,3,0,983040,1019904
hemco,a,18452,1,0,0,NaN,0,0.063965,0.063965,0.000000,20.000,0.000000,0.000000,117677914,1,0,1028096,1028096
hemco,a,18444,2,0,0,NaN,0,0.114502,0.167480,0.000000,74.000,1.000000,0.000000,117677914,2,0,1945600,1945600
hemco,a,18435,3,0,0,NaN,0,0.138184,0.331055,0.000000,57.333,1.000000,0.000000,117677914,3,0,1921024,1941504
hemco,a,18441,2,0,0,NaN,0,0.194824,0.317871,0.000000,124.000,1.000000,0.000000,117677914,2,0,1843200,1843200
hemco,a,18439,1,0,0,NaN,0,0.104004,0.104004,0.000000,20.000,0.000000,0.000000,117677914,1,0,1028096,1028096
hemco,a,18475,2,0,0,NaN,0,0.046631,0.090820,0.000000,118.000,1.000000,0.000000,117677914,2,0,806912,937984
hemco,a,18455,2,0,0,NaN,0,0.100098,0.122070,0.000000,128.000,1.000000,0.500000,117677914,2,0,1835008,1835008
hemco,a,18464,1,0,0,NaN,0,0.137695,0.137695,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18458,1,0,0,NaN,0,0.153320,0.153320,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18463,2,0,0,NaN,0,0.233398,0.297852,0.000000,128.000,1.000000,0.000000,117677914,2,0,1835008,1835008
hemco,a,18446,2,0,0,NaN,0,0.115723,0.184570,0.000000,128.000,1.000000,0.500000,117677914,2,0,892928,917504
hemco,a,18462,2,0,0,NaN,0,0.217773,0.235352,0.000000,128.000,1.000000,0.000000,117677914,2,0,1835008,1835008
hemco,a,18465,2,0,0,NaN,0,0.194092,0.262695,0.000000,66.000,1.000000,0.000000,117677914,2,0,1961984,1961984
hemco,a,18447,1,0,0,NaN,0,0.278320,0.278320,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18456,1,0,0,NaN,0,0.293945,0.293945,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18478,1,0,0,NaN,0,0.309570,0.309570,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18453,2,0,0,NaN,0,0.181152,0.325195,0.000000,108.000,1.000000,0.000000,117677914,2,0,1875968,1875968
hemco,a,18448,1,0,0,NaN,0,0.340820,0.340820,0.000000,120.000,0.000000,0.000000,117677914,1,0,925696,925696
hemco,a,18474,1,0,0,NaN,0,0.355469,0.355469,0.000000,60.000,0.000000,0.000000,117677914,1,0,987136,987136
hemco,a,18467,1,0,0,NaN,0,0.364258,0.364258,0.000000,56.000,0.000000,0.000000,117677914,1,0,991232,991232
hemco,a,18450,1,0,0,NaN,0,0.388672,0.388672,0.000000,124.000,0.000000,0.000000,117677914,1,0,921600,921600
hemco,a,18480,1,0,0,NaN,0,0.435547,0.435547,0.000000,128.000,0.000000,0.000000,117677914,1,0,917504,917504
hemco,a,18469,2,0,0,NaN,0,0.241211,0.466797,0.000000,128.000,1.000000,0.500000,117677914,2,0,901120,917504
hemco,a,18483,2,0,0,NaN,0,7.660635,14.027832,1.000000,3.919,0.000000,0.000000,117677914,2,0,1277952,1277952
hemco,a,18625,2,0,0,NaN,0,0.077637,0.155273,0.000000,128.000,1.000000,0.000000,116962334,2,0,1835008,1835008
hemco,a,18642,1,0,0,NaN,0,0.015625,0.015625,0.000000,128.000,0.000000,0.000000,116962334,1,0,917504,917504
hemco,a,18660,1,0,0,NaN,0,0.045898,0.045898,0.000000,112.000,0.000000,0.000000,116962334,1,0,933888,933888
hemco,a,18659,2,0,0,NaN,0,0.213379,0.395508,0.000000,124.000,1.000000,0.000000,116962334,2,0,1843200,1843200
hemco,a,18649,2,0,0,NaN,0,0.033936,0.059570,0.000000,30.000,1.000000,0.000000,116962334,2,0,987136,1032192
hemco,a,18653,1,0,0,NaN,0,0.061523,0.061523,0.000000,68.000,0.000000,0.000000,116962334,1,0,978944,978944
hemco,a,18630,1,0,0,NaN,0,0.089844,0.089844,0.000000,44.000,0.000000,0.000000,116962334,1,0,1003520,1003520
hemco,a,18669,2,0,0,NaN,0,0.055908,0.075195,0.000000,124.000,1.000000,0.000000,116962334,2,0,1843200,1843200
hemco,a,18640,1,0,0,NaN,0,0.109375,0.109375,0.000000,12.000,0.000000,0.000000,116962334,1,0,1036288,1036288
hemco,a,18641,2,0,0,NaN,0,0.166016,0.236816,0.000000,68.000,1.000000,0.000000,116962334,2,0,1957888,1957888
hemco,a,18632,1,0,0,NaN,0,0.110840,0.110840,0.000000,128.000,0.000000,1.000000,116962334,1,0,929792,917504
hemco,a,18633,2,0,0,NaN,0,0.108887,0.142090,0.000000,128.000,1.000000,0.000000,116962334,2,0,786432,917504
hemco,a,18658,4,0,0,NaN,0,0.070435,0.157715,0.000000,73.000,1.000000,0.000000,116962334,4,0,1798144,1888256
hemco,a,18650,1,0,0,NaN,0,0.186523,0.186523,0.000000,128.000,0.000000,0.000000,116962334,1,0,917504,917504
hemco,a,18661,1,0,0,NaN,0,0.202148,0.202148,0.000000,128.000,0.000000,0.000000,116962334,1,0,917504,917504
hemco,a,18634,2,0,0,NaN,0,0.234863,0.251953,0.000000,66.000,1.000000,0.000000,116962334,2,0,1961984,1961984
hemco,a,18657,1,0,0,NaN,0,0.249023,0.249023,0.000000,128.000,0.000000,1.000000,116962334,1,0,1040384,917504
hemco,a,18636,1,0,0,NaN,0,0.264648,0.264648,0.000000,116.000,0.000000,0.000000,116962334,1,0,929792,929792
hemco,a,18638,1,0,0,NaN,0,0.278809,0.278809,0.000000,32.000,0.000000,0.000000,116962334,1,0,1015808,1015808
hemco,a,18628,2,0,0,NaN,0,0.162109,0.308594,0.000000,50.000,0.000000,0.000000,116962334,2,0,946176,1036288
hemco,a,18629,3,0,0,NaN,0,0.158854,0.317383,0.000000,34.667,1.000000,0.000000,116962334,3,0,1990656,2027520
hemco,a,18664,1,0,0,NaN,0,0.322266,0.322266,0.000000,88.000,0.000000,0.000000,116962334,1,0,958464,958464
hemco,a,18670,1,0,0,NaN,0,0.333008,0.333008,0.000000,108.000,0.000000,0.000000,116962334,1,0,937984,937984
hemco,a,18671,1,0,0,NaN,0,0.353027,0.353027,0.000000,20.000,0.000000,0.000000,116962334,1,0,1028096,1028096
hemco,a,18652,1,0,0,NaN,0,0.355469,0.355469,0.000000,108.000,0.000000,0.000000,116962334,1,0,937984,937984
hemco,a,18637,1,0,0,NaN,0,0.382324,0.382324,0.000000,68.000,0.000000,0.000000,116962334,1,0,978944,978944
hemco,a,18627,1,0,0,NaN,0,0.368652,0.368652,0.000000,112.000,0.000000,1.000000,116962334,1,0,995328,933888
hemco,a,18672,1,0,0,NaN,0,0.390625,0.390625,0.000000,36.000,0.000000,0.000000,116962334,1,0,1011712,1011712
hemco,a,18646,2,0,0,NaN,0,0.204346,0.395020,0.000000,70.000,1.000000,0.000000,116962334,2,0,905216,954368
hemco,a,18655,1,0,0,NaN,0,0.406250,0.406250,0.000000,112.000,0.000000,0.000000,116962334,1,0,933888,933888
hemco,a,18626,1,0,0,NaN,0,0.425781,0.425781,0.000000,128.000,0.000000,0.000000,116962334,1,0,917504,917504
hemco,a,18631,1,0,0,NaN,0,0.457031,0.457031,0.000000,124.000,0.000000,0.000000,116962334,1,0,921600,921600
hemco,a,18666,1,0,0,NaN,0,0.472168,0.472168,0.000000,108.000,0.000000,0.000000,116962334,1,0,937984,937984
hemco,a,18651,1,0,0,NaN,0,0.489258,0.489258,0.000000,96.000,0.000000,1.000000,116962334,1,0,958464,950272
hemco,a,18677,1,0,0,NaN,0,13.942871,13.942871,1.000000,1.029,0.000000,0.000000,116962334,1,0,569344,569344
hemco,a,18673,1,0,0,NaN,0,12.656738,12.656738,1.000000,4.000,0.000000,0.000000,116962334,1,0,1044480,1044480
hemco,a,18817,1,0,0,NaN,0,0.000000,0.000000,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18836,1,0,0,NaN,0,0.015625,0.015625,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18855,3,0,0,NaN,0,0.143555,0.294922,0.000000,128.000,1.000000,0.000000,116666304,3,0,2752512,2752512
hemco,a,18853,1,0,0,NaN,0,0.046875,0.046875,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18823,2,0,0,NaN,0,0.208008,0.353516,0.000000,124.000,1.000000,0.000000,116666304,2,0,1843200,1843200
hemco,a,18849,2,0,0,NaN,0,0.200195,0.322266,0.000000,128.000,1.000000,0.000000,116666304,2,0,1835008,1835008
hemco,a,18819,2,0,0,NaN,0,0.092041,0.093750,0.000000,120.000,1.000000,0.000000,116666304,2,0,1851392,1851392
hemco,a,18857,3,0,0,NaN,0,0.113770,0.217773,0.000000,118.667,1.000000,0.333333,116666304,3,0,2863104,2781184
hemco,a,18864,1,0,0,NaN,0,0.120117,0.120117,0.000000,128.000,0.000000,1.000000,116666304,1,0,1007616,917504
hemco,a,18839,1,0,0,NaN,0,0.166992,0.166992,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18850,1,0,0,NaN,0,0.182617,0.182617,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18860,2,0,0,NaN,0,0.168701,0.213379,0.000000,66.000,1.000000,0.000000,116666304,2,0,1961984,1961984
hemco,a,18856,2,0,0,NaN,0,0.114258,0.213867,0.000000,128.000,1.000000,0.500000,116666304,2,0,868352,917504
hemco,a,18835,2,0,0,NaN,0,0.122559,0.229492,0.000000,124.000,1.000000,0.000000,116666304,2,0,1843200,1843200
hemco,a,18818,2,0,0,NaN,0,0.230957,0.275391,0.000000,128.000,1.000000,0.000000,116666304,2,0,1835008,1835008
hemco,a,18847,1,0,0,NaN,0,0.291016,0.291016,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18852,2,0,0,NaN,0,0.168945,0.306641,0.000000,128.000,1.000000,0.000000,116666304,2,0,786432,917504
hemco,a,18838,1,0,0,NaN,0,0.322266,0.322266,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18834,1,0,0,NaN,0,0.384766,0.384766,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18846,1,0,0,NaN,0,0.400391,0.400391,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18859,1,0,0,NaN,0,0.446289,0.446289,0.000000,128.000,0.000000,0.000000,116666304,1,0,917504,917504
hemco,a,18845,1,0,0,NaN,0,0.493164,0.493164,0.000000,84.000,0.000000,1.000000,116666304,1,0,991232,962560
hemco,a,18870,1,0,0,NaN,0,13.907227,13.907227,1.000000,3.938,0.000000,0.000000,116666304,1,0,270336,270336
hemco,a,18867,1,0,0,NaN,0,12.623535,12.623535,1.000000,4.000,0.000000,0.000000,116666304,1,0,1044480,1044480
hemco,a,19009,1,0,0,NaN,0,0.000000,0.000000,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19023,1,0,0,NaN,0,0.015625,0.015625,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19042,1,0,0,NaN,0,0.039551,0.039551,0.000000,124.000,0.000000,0.000000,92637700,1,0,921600,921600
hemco,a,19040,2,0,0,NaN,0,0.101318,0.171387,0.000000,86.000,1.000000,0.000000,92637700,2,0,1921024,1921024
hemco,a,19055,3,0,0,NaN,0,0.154948,0.370605,0.000000,128.000,1.000000,0.333333,92637700,3,0,1802240,1835008
hemco,a,19041,1,0,0,NaN,0,0.070312,0.070312,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19050,2,0,0,NaN,0,0.181396,0.276855,0.000000,128.000,1.000000,0.000000,92637700,2,0,1835008,1835008
hemco,a,19014,2,0,0,NaN,0,0.229004,0.356445,0.000000,92.000,1.000000,0.000000,92637700,2,0,1908736,1908736
hemco,a,19054,1,0,0,NaN,0,0.117188,0.117188,0.000000,128.000,0.000000,1.000000,92637700,1,0,983040,917504
hemco,a,19037,1,0,0,NaN,0,0.132812,0.132812,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19031,2,0,0,NaN,0,0.173584,0.198730,0.000000,128.000,1.000000,0.500000,92637700,2,0,1863680,1835008
hemco,a,19036,3,0,0,NaN,0,0.160156,0.253906,0.000000,128.000,1.000000,0.333333,92637700,3,0,1769472,1835008
hemco,a,19044,2,0,0,NaN,0,0.128906,0.179688,0.000000,128.000,1.000000,0.000000,92637700,2,0,1835008,1835008
hemco,a,19022,1,0,0,NaN,0,0.195312,0.195312,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19016,2,0,0,NaN,0,0.195557,0.223633,0.000000,76.000,1.000000,0.000000,92637700,2,0,1941504,1941504
hemco,a,19045,2,0,0,NaN,0,0.204834,0.226562,0.000000,128.000,1.000000,0.000000,92637700,2,0,1835008,1835008
hemco,a,19047,2,0,0,NaN,0,0.224609,0.257812,0.000000,100.000,1.000000,0.000000,92637700,2,0,1892352,1892352
hemco,a,19020,1,0,0,NaN,0,0.289062,0.289062,0.000000,92.000,0.000000,0.000000,92637700,1,0,954368,954368
hemco,a,19017,1,0,0,NaN,0,0.300293,0.300293,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19019,1,0,0,NaN,0,0.315918,0.315918,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19033,1,0,0,NaN,0,0.331543,0.331543,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19026,1,0,0,NaN,0,0.347168,0.347168,0.000000,40.000,0.000000,0.000000,92637700,1,0,1007616,1007616
hemco,a,19025,1,0,0,NaN,0,0.352051,0.352051,0.000000,88.000,0.000000,0.000000,92637700,1,0,958464,958464
hemco,a,19028,1,0,0,NaN,0,0.409668,0.409668,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19038,1,0,0,NaN,0,0.456543,0.456543,0.000000,68.000,0.000000,0.000000,92637700,1,0,978944,978944
hemco,a,19039,1,0,0,NaN,0,0.480469,0.480469,0.000000,128.000,0.000000,0.000000,92637700,1,0,917504,917504
hemco,a,19057,1,0,0,NaN,0,11.042969,11.042969,1.000000,2.504,0.000000,0.000000,92637700,1,0,360448,360448
hemco,a,19058,1,0,0,NaN,0,1.223145,1.223145,1.000000,4.000,0.000000,0.000000,92637700,1,0,1044480,1044480
hemco,a,19060,1,0,0,NaN,0,10.053223,10.053223,1.000000,4.000,0.000000,0.000000,92637700,1,0,1044480,1044480
hemco,a,19203,3,0,0,NaN,0,0.149414,0.434082,0.000000,46.667,1.000000,0.000000,97963069,3,0,1953792,1957888
hemco,a,19201,1,0,0,NaN,0,0.000977,0.000977,0.000000,116.000,0.000000,0.000000,97963069,1,0,929792,929792
hemco,a,19248,2,0,0,NaN,0,0.244141,0.472656,0.000000,98.000,1.000000,0.500000,97963069,2,0,1998848,1896448
hemco,a,19247,1,0,0,NaN,0,0.023926,0.023926,0.000000,60.000,0.000000,0.000000,97963069,1,0,987136,987136
hemco,a,19204,1,0,0,NaN,0,0.031250,0.031250,0.000000,84.000,0.000000,0.000000,97963069,1,0,962560,962560
hemco,a,19216,1,0,0,NaN,0,0.041504,0.041504,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19232,2,0,0,NaN,0,0.052002,0.057129,0.000000,128.000,1.000000,0.500000,97963069,2,0,872448,917504
hemco,a,19246,2,0,0,NaN,0,0.059814,0.072754,0.000000,128.000,1.000000,0.000000,97963069,2,0,1835008,1835008
hemco,a,19220,4,0,0,NaN,0,0.104614,0.166504,0.000000,128.000,1.000000,0.000000,97963069,4,0,3670016,3670016
hemco,a,19242,2,0,0,NaN,0,0.194336,0.284668,0.000000,122.000,1.000000,0.000000,97963069,2,0,1847296,1847296
hemco,a,19214,1,0,0,NaN,0,0.150879,0.150879,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19228,1,0,0,NaN,0,0.182129,0.182129,0.000000,60.000,0.000000,0.000000,97963069,1,0,987136,987136
hemco,a,19240,1,0,0,NaN,0,0.166504,0.166504,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19217,1,0,0,NaN,0,0.189453,0.189453,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19221,1,0,0,NaN,0,0.220703,0.220703,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19212,2,0,0,NaN,0,0.141602,0.236328,0.000000,112.000,1.000000,0.500000,97963069,2,0,1867776,1867776
hemco,a,19222,1,0,0,NaN,0,0.251953,0.251953,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19218,1,0,0,NaN,0,0.267578,0.267578,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19245,2,0,0,NaN,0,0.232666,0.310547,0.000000,128.000,1.000000,0.000000,97963069,2,0,1835008,1835008
hemco,a,19227,1,0,0,NaN,0,0.326172,0.326172,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19244,1,0,0,NaN,0,0.341797,0.341797,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19243,1,0,0,NaN,0,0.357422,0.357422,0.000000,128.000,0.000000,0.000000,97963069,1,0,917504,917504
hemco,a,19241,1,0,0,NaN,0,0.401367,0.401367,0.000000,24.000,0.000000,0.000000,97963069,1,0,1024000,1024000
hemco,a,19213,1,0,0,NaN,0,0.388672,0.388672,0.000000,104.000,0.000000,0.000000,97963069,1,0,942080,942080
hemco,a,19235,1,0,0,NaN,0,0.373047,0.373047,0.000000,128.000,0.000000,1.000000,97963069,1,0,1032192,917504
hemco,a,19210,2,0,0,NaN,0,0.248291,0.418457,0.000000,128.000,1.000000,0.000000,97963069,2,0,1835008,1835008
