label,arm,fh,rows,dispatched_bytes,used_bytes,byte_follow_through,replay_mismatches,mean_abs_gap_blocks,max_abs_gap_blocks,frac_large_gap,mean_read_kib,frac_monotonic,frac_straddle,obj_size,cold_first_run_reads,cold_reentry_reads,cold_net_waste_bytes,cold_gross_waste_bytes
hemco,b,36852,59,0,0,NaN,0,2.128357,17.026855,0.125000,128.000,1.000000,0.125000,264450589,23,0,1323008,3792896
hemco,b,36812,21,0,0,NaN,0,2.666138,21.329102,0.125000,128.000,1.000000,0.125000,295549766,21,0,1441792,3670016
hemco,b,36826,6,0,0,NaN,0,4.230632,25.383789,0.166667,128.000,1.000000,0.000000,216691306,6,0,262144,917504
hemco,b,36856,28,0,0,NaN,0,0.812378,6.499023,0.125000,128.000,1.000000,0.125000,260485429,28,0,1630208,4587520
hemco,b,36850,6,0,0,NaN,0,0.161621,0.545410,0.000000,126.667,1.000000,0.000000,18569635,6,0,1318912,1835008
hemco,b,36834,23,0,0,NaN,0,2.177063,15.028809,0.250000,113.000,1.000000,0.125000,295977088,2,0,1396736,1957888
hemco,b,36840,26,0,0,NaN,1,0.188660,1.175293,0.125000,103.000,0.857143,0.125000,16208145,13,0,999424,3874816
hemco,b,36832,21,0,0,NaN,0,0.285767,2.286133,0.125000,128.000,1.000000,0.125000,295977088,21,0,393216,2752512
hemco,b,36848,26,0,0,NaN,1,0.178040,1.109375,0.125000,102.000,0.857143,0.125000,15279252,16,0,376832,2965504
hemco,b,36842,2,0,0,NaN,0,9.341064,18.601562,0.500000,60.000,1.000000,0.000000,260485429,2,0,1974272,1974272
hemco,b,36854,19,0,0,NaN,0,1.653992,13.231934,0.125000,128.000,1.000000,0.125000,295549766,19,0,1757184,3723264
hemco,b,36838,24,0,0,NaN,0,2.138977,14.724121,0.250000,112.500,1.000000,0.125000,207216722,2,0,1986560,1961984
hemco,b,36860,1,0,0,NaN,0,18.696777,18.696777,1.000000,112.000,0.000000,0.000000,260485429,1,0,933888,933888
hemco,b,36858,12,0,0,NaN,0,11.684143,92.633789,0.125000,98.500,1.000000,0.000000,808299375,12,0,4075520,4866048
hemco,b,36864,31,0,0,NaN,0,2.751831,19.235840,0.250000,113.000,1.000000,0.000000,264450589,2,0,1171456,1957888
hemco,b,36870,6,0,0,NaN,0,0.152832,0.523438,0.000000,114.667,1.000000,0.166667,18569635,6,0,1400832,1835008
hemco,b,36862,30,228440902,0,0.000000,1,0.826233,3.916016,0.250000,112.500,1.000000,0.125000,295549766,2,0,1970176,1961984
hemco,b,36866,24,56221778,122880,0.002186,1,2.096436,16.771484,0.125000,128.000,1.000000,0.125000,207216722,16,0,286720,2752512
hemco,b,36872,30,0,0,NaN,0,2.809875,22.479004,0.125000,128.000,1.000000,0.125000,264450589,30,0,1310720,4587520
hemco,b,36880,13,0,0,NaN,0,1.322205,9.304688,0.250000,113.000,1.000000,0.125000,295549766,2,0,1699840,1957888
hemco,b,36888,17,0,0,NaN,0,11.670044,93.313477,0.125000,102.000,1.000000,0.125000,808299375,17,0,2314240,3784704
hemco,b,36876,8,0,0,NaN,0,1.374329,5.007324,0.375000,112.000,0.571429,0.000000,56195851,3,0,1835008,1957888
hemco,b,36868,29,0,0,NaN,0,0.882446,7.059570,0.125000,128.000,1.000000,0.125000,295549766,29,0,499712,3670016
hemco,b,36886,1,0,0,NaN,0,0.513184,0.513184,0.000000,128.000,0.000000,0.000000,18106964,1,0,917504,917504
hemco,b,36884,6,0,0,NaN,0,2.090088,5.022949,0.500000,128.000,0.400000,0.000000,56195851,3,0,2752512,2752512
hemco,b,36892,7,0,0,NaN,0,3.624860,24.838867,0.142857,110.857,1.000000,0.000000,217365014,7,0,1302528,1957888
