#src	how	bytes	path
hemco	exact	784318	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_bc.006.20190701.nc4
hemco	exact	784155	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_ald2.006.20190701.nc4
hemco	exact	784083	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_ch2o.006.20190701.nc4
hemco	exact	784079	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_acet.006.20190701.nc4
hemco	exact	784003	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_mek.006.20190701.nc4
hemco	exact	783995	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_c2h6.006.20190701.nc4
hemco	exact	783888	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_c3h6.006.20190701.nc4
hemco	exact	783606	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_c3h8.006.20190701.nc4
hemco	exact	783286	/input/HEMCO/QFED/v2018-07/2019/07/qfed2.emis_alk4.006.20190701.nc4
extdata	exact	721151	/input/HEMCO/OFFLINE_DUST/v2025-03/0.5x0.625/MERRA2/2019/07/dust_emissions_05.MERRA2.20190702.nc
extdata	exact	711763	/input/HEMCO/OFFLINE_DUST/v2025-03/0.5x0.625/MERRA2/2019/07/dust_emissions_05.MERRA2.20190701.nc
extdata	exact	694958	/input/HEMCO/IODINE/v2020-02/CH2I2_monthly_emissions_Ordonez_2012_COARDS.nc
extdata	exact	677812	/input/HEMCO/IODINE/v2020-02/CH2IBr_monthly_emissions_Ordonez_2012_COARDS.nc
extdata	exact	649519	/input/HEMCO/IODINE/v2020-02/CH2ICl_monthly_emissions_Ordonez_2012_COARDS.nc
extdata	exact	647018	/input/HEMCO/AFCID/v2018-04/PM25FINE_ECLIPSE_2015.geos.2x25.nc
extdata	exact	631762	/input/HEMCO/GFED4/v2023-03/2019/GFED4_gen.025x025.201907.nc
extdata	exact	418886	/input/HEMCO/GEIA/v2014-07/GEIA_monthscal.generic.1x1.nc
extdata	exact	328887	/input/HEMCO/ALD2/v2017-03/ALD2_seawater.geos.2x25.nc
extdata	exact	310136	/input/HEMCO/UVALBEDO/v2019-06/uvalbedo.geos.2x25.nc
extdata	exact	278902	/input/HEMCO/DUST_DEAD/v2019-06/dst_tvbds.geos.2x25.nc
extdata	exact	249435	/input/HEMCO/BIOFUEL/v2019-08/biofuel.geos.2x25.nc
extdata	exact	216931	/input/HEMCO/RRTMG/v2018-11/species_clim_profiles.2x25.nc
extdata	exact	193387	/input/HEMCO/ALD2/v2017-03/resp.geos.2x25.nc
extdata	exact	191150	/input/CHEM_INPUTS/Olson_Land_Map_201203/Olson_2001_Land_Map.025x025.generic.nc
extdata	exact	187792	/input/HEMCO/XIAO/v2014-09/C3H8_C2H6_ngas.geos.1x1.nc
extdata	exact	187025	/input/HEMCO/DustL23M/v2025-07/poros/MERRA2.const_2d_lnd_Nx.poros.nc4
hemco	exact	170097	/input/HEMCO/LIGHTNOX/v2014-07/light_dist.ott2010.dat
extdata	exact	142316	/input/HEMCO/DUST_DEAD/v2019-06/dst_tibds.geos.2x25.nc
extdata	exact	93445	/input/HEMCO/C2H6_2010/v2019-06/C2H6_global_anth_biof.201007.2x25.nc
extdata	exact	74201	/input/HEMCO/SfcFix/v2019-12/surface_VMR_H2.2x25.nc
extdata	exact	73983	/input/HEMCO/SfcFix/v2019-12/surface_VMR_OCS.2x25.nc
extdata	exact	73524	/input/HEMCO/SOILNOX/v2014-07/soilNOx.climate.generic.05x05.nc
extdata	exact	62830	/input/HEMCO/DustL23M/v2025-07/scale/DustL23_scale_025x03125_scaleSAv2.nc4
extdata	exact	58637	/input/HEMCO/BROMINE/v2015-02/BromoCarb_Season.nc
extdata	exact	48367	/input/HEMCO/RONO2/v2019-05/RONO2_seawater.geos.2x25.nc
extdata	exact	47951	/input/HEMCO/ACET/v2014-07/ACET_seawater.generic.1x1.nc
extdata	exact	44240	/input/HEMCO/DUST_DEAD/v2019-06/GOCART_src_fn.geos.2x25.nc
extdata	exact	39470	/input/HEMCO/VerticalScaleFactors/v2021-05/gc_layers.nc
extdata	exact	34081	/input/HEMCO/POET/v2017-03/POET_EOH.geos.2x25.nc
hemco	exact	33280	/input/HEMCO/PARANOX/v2015-02
extdata	exact	27639	/input/HEMCO/BROMINE/v2015-02/Bromocarb_Liang2010.nc
extdata	exact	27034	/input/HEMCO/MOH/v2019-12/MOH_seawater.low.kgCm3.generic.1x1.nc
extdata	exact	23172	/input/HEMCO/MASKS/v2018-09/Canada_mask.geos.1x1.nc
extdata	exact	22951	/input/HEMCO/MASKS/v2018-09/China_mask.generic.1x1.nc
extdata	exact	22729	/input/HEMCO/MASKS/v2019-05/India_mask.generic.1x1.nc
extdata	exact	22670	/input/HEMCO/MASKS/v2018-09/AF_LANDMASK.geos.05x0666.global.nc
hemco	exact	3959	/input/HEMCO/VOLCANO/v2024-04/so2_volcanic_emissions_CARN_v202401.degassing_only.rc
hemco	exact	3959	/input/HEMCO/VOLCANO/v2024-04/2019/07/so2_volcanic_emissions_Carns.20190701.rc
hemco	exact	3959	/input/HEMCO/VOLCANO/v2024-04/2019/07/so2_volcanic_emissions_Carns.20190702.rc
